nohup: ignoring input
[streamer] Starting dummy market data stream into public.market_data_1m for SPY
[streamer] Inserted: ts=2025-12-05 03:11:27.832227+00:00 symbol=SPY open=512.11 high=512.05 low=511.73 close=512.24 volume=72941
[streamer] Inserted: ts=2025-12-05 03:11:28.872427+00:00 symbol=SPY open=511.95 high=513.03 low=511.85 close=512.05 volume=83688
[streamer] Inserted: ts=2025-12-05 03:11:29.913079+00:00 symbol=SPY open=511.84 high=512.79 low=511.70 close=512.14 volume=98143
[streamer] Inserted: ts=2025-12-05 03:11:30.953133+00:00 symbol=SPY open=512.34 high=512.48 low=511.43 close=511.95 volume=77335
[streamer] Inserted: ts=2025-12-05 03:11:31.993326+00:00 symbol=SPY open=512.17 high=512.29 low=511.44 close=511.99 volume=27044
[streamer] Inserted: ts=2025-12-05 03:11:33.033390+00:00 symbol=SPY open=511.62 high=512.17 low=511.56 close=511.67 volume=96956
[streamer] Inserted: ts=2025-12-05 03:11:34.073419+00:00 symbol=SPY open=512.06 high=511.83 low=511.28 close=511.90 volume=52584
[streamer] Inserted: ts=2025-12-05 03:11:35.113564+00:00 symbol=SPY open=512.10 high=512.57 low=511.04 close=512.17 volume=52399
[streamer] Inserted: ts=2025-12-05 03:11:36.153484+00:00 symbol=SPY open=512.29 high=512.18 low=510.90 close=512.33 volume=93627
[streamer] Inserted: ts=2025-12-05 03:11:37.193536+00:00 symbol=SPY open=511.81 high=512.43 low=511.32 close=512.39 volume=15541
[streamer] Inserted: ts=2025-12-05 03:11:38.234289+00:00 symbol=SPY open=511.84 high=511.91 low=511.18 close=511.67 volume=71942
[streamer] Inserted: ts=2025-12-05 03:11:39.274387+00:00 symbol=SPY open=511.27 high=511.82 low=511.22 close=512.14 volume=12343
[streamer] Inserted: ts=2025-12-05 03:11:40.314430+00:00 symbol=SPY open=510.81 high=512.09 low=510.45 close=511.10 volume=95228
[streamer] Inserted: ts=2025-12-05 03:11:41.354602+00:00 symbol=SPY open=511.53 high=512.14 low=510.63 close=510.91 volume=28423
[streamer] Inserted: ts=2025-12-05 03:11:42.394764+00:00 symbol=SPY open=511.98 high=512.08 low=511.38 close=512.17 volume=43591
[streamer] Inserted: ts=2025-12-05 03:11:43.434919+00:00 symbol=SPY open=512.32 high=512.86 low=511.40 close=512.54 volume=67910
[streamer] Inserted: ts=2025-12-05 03:11:44.474850+00:00 symbol=SPY open=512.50 high=513.15 low=512.20 close=512.76 volume=42823
[streamer] Inserted: ts=2025-12-05 03:11:45.515063+00:00 symbol=SPY open=511.97 high=512.92 low=511.10 close=512.16 volume=94091
[streamer] Inserted: ts=2025-12-05 03:11:46.555561+00:00 symbol=SPY open=511.98 high=512.44 low=511.63 close=511.99 volume=60462
[streamer] Inserted: ts=2025-12-05 03:11:47.595634+00:00 symbol=SPY open=511.59 high=512.13 low=511.45 close=512.09 volume=54139
[streamer] Inserted: ts=2025-12-05 03:11:48.636069+00:00 symbol=SPY open=511.93 high=512.68 low=512.07 close=512.58 volume=79567
[streamer] Inserted: ts=2025-12-05 03:11:49.676270+00:00 symbol=SPY open=512.12 high=513.07 low=511.81 close=512.17 volume=28211
[streamer] Inserted: ts=2025-12-05 03:11:50.716327+00:00 symbol=SPY open=512.09 high=512.46 low=511.50 close=512.46 volume=14832
[streamer] Inserted: ts=2025-12-05 03:11:51.756434+00:00 symbol=SPY open=512.13 high=511.99 low=511.01 close=511.37 volume=93926
[streamer] Inserted: ts=2025-12-05 03:11:52.796457+00:00 symbol=SPY open=511.93 high=512.16 low=511.64 close=512.11 volume=64164
[streamer] Inserted: ts=2025-12-05 03:11:53.836430+00:00 symbol=SPY open=511.95 high=512.42 low=511.48 close=512.78 volume=28458
[streamer] Inserted: ts=2025-12-05 03:11:54.876504+00:00 symbol=SPY open=511.97 high=512.98 low=511.64 close=511.93 volume=63327
[streamer] Inserted: ts=2025-12-05 03:11:55.916657+00:00 symbol=SPY open=511.88 high=512.12 low=511.46 close=511.97 volume=54319
[streamer] Inserted: ts=2025-12-05 03:11:56.957352+00:00 symbol=SPY open=511.91 high=512.13 low=510.53 close=511.96 volume=67160
[streamer] Inserted: ts=2025-12-05 03:11:57.997755+00:00 symbol=SPY open=511.22 high=511.72 low=510.64 close=511.43 volume=68940
[streamer] Inserted: ts=2025-12-05 03:11:59.038233+00:00 symbol=SPY open=511.40 high=511.50 low=510.89 close=510.90 volume=10573
[streamer] Inserted: ts=2025-12-05 03:12:00.078422+00:00 symbol=SPY open=511.58 high=512.05 low=510.96 close=511.28 volume=36231
[streamer] Inserted: ts=2025-12-05 03:12:01.120837+00:00 symbol=SPY open=511.49 high=512.31 low=511.39 close=511.36 volume=74344
[streamer] Inserted: ts=2025-12-05 03:12:02.161568+00:00 symbol=SPY open=511.57 high=512.09 low=511.23 close=511.04 volume=80701
[streamer] Inserted: ts=2025-12-05 03:12:03.201572+00:00 symbol=SPY open=511.61 high=511.64 low=510.26 close=511.11 volume=60732
[streamer] Inserted: ts=2025-12-05 03:12:04.241456+00:00 symbol=SPY open=511.77 high=511.51 low=511.13 close=511.75 volume=41762
[streamer] Inserted: ts=2025-12-05 03:12:05.281708+00:00 symbol=SPY open=510.81 high=511.63 low=510.25 close=511.33 volume=61179
[streamer] Inserted: ts=2025-12-05 03:12:06.322006+00:00 symbol=SPY open=510.45 high=511.18 low=510.13 close=510.82 volume=55150
[streamer] Inserted: ts=2025-12-05 03:12:07.362170+00:00 symbol=SPY open=510.26 high=511.13 low=510.28 close=510.59 volume=99110
[streamer] Inserted: ts=2025-12-05 03:12:08.402473+00:00 symbol=SPY open=509.99 high=510.33 low=509.68 close=509.69 volume=61956
[streamer] Inserted: ts=2025-12-05 03:12:09.442841+00:00 symbol=SPY open=510.39 high=510.74 low=509.13 close=510.37 volume=78989
[streamer] Inserted: ts=2025-12-05 03:12:10.483075+00:00 symbol=SPY open=510.44 high=510.94 low=509.68 close=510.41 volume=26790
[streamer] Inserted: ts=2025-12-05 03:12:11.523853+00:00 symbol=SPY open=510.47 high=510.83 low=510.13 close=510.67 volume=37478
[streamer] Inserted: ts=2025-12-05 03:12:12.564231+00:00 symbol=SPY open=509.99 high=510.75 low=509.39 close=510.00 volume=23581
[streamer] Inserted: ts=2025-12-05 03:12:13.604457+00:00 symbol=SPY open=510.66 high=510.54 low=510.06 close=509.95 volume=21845
[streamer] Inserted: ts=2025-12-05 03:12:14.645112+00:00 symbol=SPY open=510.37 high=510.22 low=509.67 close=509.77 volume=93683
[streamer] Inserted: ts=2025-12-05 03:12:15.685386+00:00 symbol=SPY open=509.91 high=511.06 low=509.30 close=510.38 volume=67727
[streamer] Inserted: ts=2025-12-05 03:12:16.725534+00:00 symbol=SPY open=509.98 high=510.03 low=509.07 close=509.63 volume=57739
[streamer] Inserted: ts=2025-12-05 03:12:17.765644+00:00 symbol=SPY open=509.74 high=510.63 low=510.04 close=510.63 volume=77516
[streamer] Inserted: ts=2025-12-05 03:12:18.805563+00:00 symbol=SPY open=510.32 high=511.08 low=509.49 close=510.55 volume=35061
[streamer] Inserted: ts=2025-12-05 03:12:19.845598+00:00 symbol=SPY open=510.44 high=510.50 low=509.23 close=510.61 volume=70411
[streamer] Inserted: ts=2025-12-05 03:12:20.886039+00:00 symbol=SPY open=510.20 high=511.11 low=510.06 close=509.98 volume=64711
[streamer] Inserted: ts=2025-12-05 03:12:21.926283+00:00 symbol=SPY open=510.23 high=510.80 low=509.22 close=509.92 volume=82055
[streamer] Inserted: ts=2025-12-05 03:12:22.966413+00:00 symbol=SPY open=510.43 high=510.40 low=509.91 close=510.32 volume=87765
[streamer] Inserted: ts=2025-12-05 03:12:24.006363+00:00 symbol=SPY open=509.68 high=510.38 low=509.27 close=509.96 volume=50112
[streamer] Inserted: ts=2025-12-05 03:12:25.046452+00:00 symbol=SPY open=509.69 high=510.40 low=509.45 close=510.25 volume=22339
[streamer] Inserted: ts=2025-12-05 03:12:26.086847+00:00 symbol=SPY open=510.60 high=510.84 low=509.80 close=510.58 volume=39745
[streamer] Inserted: ts=2025-12-05 03:12:27.127045+00:00 symbol=SPY open=510.00 high=511.25 low=509.81 close=510.08 volume=49446
[streamer] Inserted: ts=2025-12-05 03:12:28.167263+00:00 symbol=SPY open=510.22 high=510.63 low=509.92 close=510.58 volume=72162
[streamer] Inserted: ts=2025-12-05 03:12:29.207559+00:00 symbol=SPY open=509.70 high=510.48 low=508.88 close=509.61 volume=36185
[streamer] Inserted: ts=2025-12-05 03:12:30.249627+00:00 symbol=SPY open=509.95 high=510.78 low=509.07 close=509.41 volume=85308
[streamer] Inserted: ts=2025-12-05 03:12:31.289883+00:00 symbol=SPY open=509.94 high=510.81 low=510.02 close=510.81 volume=76995
[streamer] Inserted: ts=2025-12-05 03:12:32.330491+00:00 symbol=SPY open=510.82 high=511.20 low=509.51 close=510.69 volume=93114
[streamer] Inserted: ts=2025-12-05 03:12:33.370649+00:00 symbol=SPY open=510.62 high=510.92 low=510.16 close=510.80 volume=40658
[streamer] Inserted: ts=2025-12-05 03:12:34.410929+00:00 symbol=SPY open=510.35 high=510.84 low=510.02 close=510.27 volume=32562
[streamer] Inserted: ts=2025-12-05 03:12:35.450959+00:00 symbol=SPY open=510.90 high=511.38 low=510.17 close=511.03 volume=22058
[streamer] Inserted: ts=2025-12-05 03:12:36.490878+00:00 symbol=SPY open=511.30 high=511.10 low=510.18 close=510.56 volume=74087
[streamer] Inserted: ts=2025-12-05 03:12:37.530926+00:00 symbol=SPY open=511.12 high=512.03 low=510.66 close=511.03 volume=57371
[streamer] Inserted: ts=2025-12-05 03:12:38.570892+00:00 symbol=SPY open=511.00 high=511.72 low=511.07 close=511.38 volume=29631
[streamer] Inserted: ts=2025-12-05 03:12:39.611102+00:00 symbol=SPY open=511.20 high=511.91 low=511.05 close=511.84 volume=51846
[streamer] Inserted: ts=2025-12-05 03:12:40.651560+00:00 symbol=SPY open=511.66 high=512.21 low=510.74 close=511.59 volume=67567
[streamer] Inserted: ts=2025-12-05 03:12:41.688597+00:00 symbol=SPY open=511.46 high=512.15 low=511.08 close=511.74 volume=83183
[streamer] Inserted: ts=2025-12-05 03:12:42.727362+00:00 symbol=SPY open=512.10 high=512.41 low=511.62 close=512.07 volume=31319
[streamer] Inserted: ts=2025-12-05 03:12:43.764766+00:00 symbol=SPY open=512.11 high=512.20 low=511.29 close=512.08 volume=92241
[streamer] Inserted: ts=2025-12-05 03:12:44.802663+00:00 symbol=SPY open=511.43 high=512.43 low=511.04 close=511.54 volume=66431
[streamer] Inserted: ts=2025-12-05 03:12:45.842753+00:00 symbol=SPY open=511.27 high=512.21 low=511.05 close=511.20 volume=43905
[streamer] Inserted: ts=2025-12-05 03:12:46.883417+00:00 symbol=SPY open=511.70 high=512.06 low=510.88 close=511.52 volume=29398
[streamer] Inserted: ts=2025-12-05 03:12:47.923530+00:00 symbol=SPY open=512.25 high=512.83 low=511.05 close=511.97 volume=43730
[streamer] Inserted: ts=2025-12-05 03:12:48.963716+00:00 symbol=SPY open=511.67 high=512.83 low=511.14 close=511.58 volume=12215
[streamer] Inserted: ts=2025-12-05 03:12:50.003671+00:00 symbol=SPY open=512.07 high=512.45 low=511.35 close=511.52 volume=14491
[streamer] Inserted: ts=2025-12-05 03:12:51.043599+00:00 symbol=SPY open=511.79 high=512.54 low=511.17 close=511.78 volume=89981
[streamer] Inserted: ts=2025-12-05 03:12:52.084651+00:00 symbol=SPY open=511.55 high=511.83 low=511.22 close=511.79 volume=41130
[streamer] Inserted: ts=2025-12-05 03:12:53.125513+00:00 symbol=SPY open=511.62 high=511.92 low=511.68 close=512.12 volume=18311
[streamer] Inserted: ts=2025-12-05 03:12:54.165742+00:00 symbol=SPY open=511.77 high=512.15 low=511.24 close=512.07 volume=14983
[streamer] Inserted: ts=2025-12-05 03:12:55.205854+00:00 symbol=SPY open=512.06 high=512.73 low=512.04 close=512.33 volume=85979
[streamer] Inserted: ts=2025-12-05 03:12:56.246189+00:00 symbol=SPY open=513.11 high=513.68 low=512.23 close=512.36 volume=50777
[streamer] Inserted: ts=2025-12-05 03:12:57.286018+00:00 symbol=SPY open=512.92 high=513.05 low=512.05 close=513.03 volume=82463
[streamer] Inserted: ts=2025-12-05 03:12:58.325987+00:00 symbol=SPY open=512.70 high=513.75 low=512.48 close=513.34 volume=20806
[streamer] Inserted: ts=2025-12-05 03:12:59.366089+00:00 symbol=SPY open=513.51 high=513.74 low=512.33 close=513.23 volume=73737
[streamer] Inserted: ts=2025-12-05 03:13:00.406165+00:00 symbol=SPY open=513.03 high=514.06 low=513.00 close=513.71 volume=23488
[streamer] Inserted: ts=2025-12-05 03:13:01.446386+00:00 symbol=SPY open=513.15 high=513.85 low=513.16 close=513.65 volume=95271
[streamer] Inserted: ts=2025-12-05 03:13:02.486637+00:00 symbol=SPY open=513.34 high=514.67 low=513.01 close=514.25 volume=91978
[streamer] Inserted: ts=2025-12-05 03:13:03.526563+00:00 symbol=SPY open=513.67 high=514.37 low=513.08 close=513.71 volume=80767
[streamer] Inserted: ts=2025-12-05 03:13:04.566648+00:00 symbol=SPY open=514.13 high=514.61 low=513.38 close=513.98 volume=37273
[streamer] Inserted: ts=2025-12-05 03:13:05.606361+00:00 symbol=SPY open=514.17 high=514.55 low=513.40 close=514.09 volume=72334
[streamer] Inserted: ts=2025-12-05 03:13:06.646341+00:00 symbol=SPY open=513.62 high=514.51 low=512.94 close=513.77 volume=26032
[streamer] Inserted: ts=2025-12-05 03:13:07.687538+00:00 symbol=SPY open=514.18 high=514.92 low=513.30 close=514.38 volume=69946
[streamer] Inserted: ts=2025-12-05 03:13:08.728497+00:00 symbol=SPY open=514.23 high=514.66 low=514.06 close=514.34 volume=85532
[streamer] Inserted: ts=2025-12-05 03:13:09.769431+00:00 symbol=SPY open=514.61 high=515.45 low=514.22 close=514.17 volume=30147
[streamer] Inserted: ts=2025-12-05 03:13:10.810491+00:00 symbol=SPY open=514.49 high=515.26 low=514.38 close=514.40 volume=16254
[streamer] Inserted: ts=2025-12-05 03:13:11.851518+00:00 symbol=SPY open=514.62 high=515.50 low=514.27 close=515.15 volume=26978
[streamer] Inserted: ts=2025-12-05 03:13:12.893434+00:00 symbol=SPY open=515.20 high=515.71 low=514.26 close=515.29 volume=11995
[streamer] Inserted: ts=2025-12-05 03:13:13.934587+00:00 symbol=SPY open=515.76 high=515.97 low=514.38 close=515.09 volume=79144
[streamer] Inserted: ts=2025-12-05 03:13:14.975665+00:00 symbol=SPY open=515.60 high=515.98 low=515.64 close=516.12 volume=42284
[streamer] Inserted: ts=2025-12-05 03:13:16.017551+00:00 symbol=SPY open=516.19 high=516.48 low=515.50 close=516.39 volume=27022
[streamer] Inserted: ts=2025-12-05 03:13:17.058816+00:00 symbol=SPY open=515.88 high=516.21 low=515.17 close=515.76 volume=48802
[streamer] Inserted: ts=2025-12-05 03:13:18.099918+00:00 symbol=SPY open=516.10 high=516.81 low=515.84 close=515.87 volume=45230
[streamer] Inserted: ts=2025-12-05 03:13:19.141028+00:00 symbol=SPY open=516.10 high=516.19 low=515.46 close=516.10 volume=71900
[streamer] Inserted: ts=2025-12-05 03:13:20.182348+00:00 symbol=SPY open=515.99 high=516.53 low=515.17 close=515.98 volume=38402
[streamer] Inserted: ts=2025-12-05 03:13:21.223497+00:00 symbol=SPY open=516.07 high=516.63 low=515.39 close=515.44 volume=63521
[streamer] Inserted: ts=2025-12-05 03:13:22.264438+00:00 symbol=SPY open=516.13 high=516.17 low=514.89 close=515.40 volume=97910
[streamer] Inserted: ts=2025-12-05 03:13:23.305570+00:00 symbol=SPY open=515.06 high=515.42 low=515.20 close=515.45 volume=56492
[streamer] Inserted: ts=2025-12-05 03:13:24.346698+00:00 symbol=SPY open=515.19 high=516.01 low=515.12 close=515.14 volume=96933
[streamer] Inserted: ts=2025-12-05 03:13:25.387721+00:00 symbol=SPY open=516.32 high=516.90 low=515.66 close=515.99 volume=87435
[streamer] Inserted: ts=2025-12-05 03:13:26.429088+00:00 symbol=SPY open=515.11 high=515.83 low=514.94 close=515.67 volume=94049
[streamer] Inserted: ts=2025-12-05 03:13:27.470113+00:00 symbol=SPY open=515.22 high=516.03 low=514.90 close=515.09 volume=43801
[streamer] Inserted: ts=2025-12-05 03:13:28.512245+00:00 symbol=SPY open=515.57 high=516.10 low=514.96 close=515.24 volume=51628
[streamer] Inserted: ts=2025-12-05 03:13:29.553516+00:00 symbol=SPY open=515.93 high=516.56 low=515.00 close=515.57 volume=74356
[streamer] Inserted: ts=2025-12-05 03:13:30.594699+00:00 symbol=SPY open=516.06 high=516.64 low=515.05 close=515.64 volume=92860
[streamer] Inserted: ts=2025-12-05 03:13:31.635828+00:00 symbol=SPY open=516.64 high=517.06 low=516.24 close=516.69 volume=15518
[streamer] Inserted: ts=2025-12-05 03:13:32.677108+00:00 symbol=SPY open=516.07 high=516.51 low=515.36 close=516.53 volume=71835
[streamer] Inserted: ts=2025-12-05 03:13:33.718249+00:00 symbol=SPY open=516.20 high=517.04 low=515.73 close=516.13 volume=99721
[streamer] Inserted: ts=2025-12-05 03:13:34.759117+00:00 symbol=SPY open=517.01 high=516.98 low=515.79 close=516.73 volume=42610
[streamer] Inserted: ts=2025-12-05 03:13:35.800458+00:00 symbol=SPY open=517.47 high=517.47 low=516.17 close=517.14 volume=54428
[streamer] Inserted: ts=2025-12-05 03:13:36.842325+00:00 symbol=SPY open=517.58 high=518.00 low=516.41 close=517.41 volume=90761
[streamer] Inserted: ts=2025-12-05 03:13:37.883493+00:00 symbol=SPY open=517.49 high=518.04 low=516.76 close=518.00 volume=71605
[streamer] Inserted: ts=2025-12-05 03:13:38.924924+00:00 symbol=SPY open=517.39 high=517.58 low=516.35 close=517.58 volume=94248
[streamer] Inserted: ts=2025-12-05 03:13:39.966222+00:00 symbol=SPY open=517.28 high=518.18 low=517.10 close=517.34 volume=98488
[streamer] Inserted: ts=2025-12-05 03:13:41.007517+00:00 symbol=SPY open=517.40 high=517.98 low=517.29 close=517.38 volume=27060
[streamer] Inserted: ts=2025-12-05 03:13:42.048734+00:00 symbol=SPY open=517.30 high=518.24 low=516.57 close=517.28 volume=20566
[streamer] Inserted: ts=2025-12-05 03:13:43.090329+00:00 symbol=SPY open=517.67 high=518.46 low=517.19 close=517.72 volume=20988
[streamer] Inserted: ts=2025-12-05 03:13:44.131851+00:00 symbol=SPY open=518.74 high=518.60 low=517.94 close=517.93 volume=87481
[streamer] Inserted: ts=2025-12-05 03:13:45.173209+00:00 symbol=SPY open=518.44 high=519.19 low=517.59 close=518.33 volume=53159
[streamer] Inserted: ts=2025-12-05 03:13:46.214512+00:00 symbol=SPY open=518.17 high=519.19 low=518.23 close=518.35 volume=60148
[streamer] Inserted: ts=2025-12-05 03:13:47.256027+00:00 symbol=SPY open=518.52 high=519.01 low=517.88 close=518.52 volume=89767
[streamer] Inserted: ts=2025-12-05 03:13:48.297231+00:00 symbol=SPY open=517.45 high=518.40 low=517.65 close=517.36 volume=31925
[streamer] Inserted: ts=2025-12-05 03:13:49.338689+00:00 symbol=SPY open=518.02 high=518.13 low=516.83 close=517.82 volume=23065
[streamer] Inserted: ts=2025-12-05 03:13:50.379762+00:00 symbol=SPY open=516.88 high=517.46 low=516.62 close=517.46 volume=14955
[streamer] Inserted: ts=2025-12-05 03:13:51.421244+00:00 symbol=SPY open=517.36 high=517.34 low=516.75 close=517.40 volume=29504
[streamer] Inserted: ts=2025-12-05 03:13:52.462549+00:00 symbol=SPY open=517.13 high=517.96 low=516.55 close=517.20 volume=81852
[streamer] Inserted: ts=2025-12-05 03:13:53.503905+00:00 symbol=SPY open=517.66 high=517.95 low=516.66 close=517.84 volume=37012
[streamer] Inserted: ts=2025-12-05 03:13:54.545170+00:00 symbol=SPY open=517.47 high=517.79 low=516.64 close=517.48 volume=81645
[streamer] Inserted: ts=2025-12-05 03:13:55.586568+00:00 symbol=SPY open=516.78 high=517.90 low=516.40 close=516.83 volume=13403
[streamer] Inserted: ts=2025-12-05 03:13:56.628143+00:00 symbol=SPY open=516.51 high=517.69 low=516.80 close=516.97 volume=98965
[streamer] Inserted: ts=2025-12-05 03:13:57.669147+00:00 symbol=SPY open=516.63 high=517.15 low=516.60 close=517.07 volume=51180
[streamer] Inserted: ts=2025-12-05 03:13:58.710649+00:00 symbol=SPY open=516.52 high=517.25 low=516.28 close=516.96 volume=13586
[streamer] Inserted: ts=2025-12-05 03:13:59.751950+00:00 symbol=SPY open=517.28 high=517.38 low=516.41 close=516.63 volume=24139
[streamer] Inserted: ts=2025-12-05 03:14:00.793084+00:00 symbol=SPY open=516.69 high=517.37 low=516.47 close=516.86 volume=51452
[streamer] Inserted: ts=2025-12-05 03:14:01.834916+00:00 symbol=SPY open=517.63 high=517.54 low=517.05 close=517.29 volume=75586
[streamer] Inserted: ts=2025-12-05 03:14:02.876069+00:00 symbol=SPY open=517.56 high=517.81 low=516.82 close=517.40 volume=89835
[streamer] Inserted: ts=2025-12-05 03:14:03.917364+00:00 symbol=SPY open=517.59 high=517.90 low=516.66 close=517.08 volume=27164
[streamer] Inserted: ts=2025-12-05 03:14:04.958633+00:00 symbol=SPY open=517.99 high=518.37 low=517.38 close=517.93 volume=46849
[streamer] Inserted: ts=2025-12-05 03:14:05.999767+00:00 symbol=SPY open=517.72 high=518.48 low=516.70 close=517.56 volume=69246
[streamer] Inserted: ts=2025-12-05 03:14:07.041248+00:00 symbol=SPY open=517.49 high=518.35 low=517.29 close=517.61 volume=95039
[streamer] Inserted: ts=2025-12-05 03:14:08.082493+00:00 symbol=SPY open=517.84 high=518.09 low=516.85 close=517.45 volume=34818
[streamer] Inserted: ts=2025-12-05 03:14:09.123675+00:00 symbol=SPY open=516.76 high=517.11 low=516.40 close=516.66 volume=21000
[streamer] Inserted: ts=2025-12-05 03:14:10.164921+00:00 symbol=SPY open=516.94 high=517.50 low=516.87 close=517.50 volume=47493
[streamer] Inserted: ts=2025-12-05 03:14:11.206052+00:00 symbol=SPY open=517.34 high=517.50 low=516.91 close=517.33 volume=35634
[streamer] Inserted: ts=2025-12-05 03:14:12.247234+00:00 symbol=SPY open=517.82 high=517.96 low=517.15 close=517.80 volume=96205
[streamer] Inserted: ts=2025-12-05 03:14:13.288222+00:00 symbol=SPY open=518.46 high=518.37 low=517.05 close=517.78 volume=73295
[streamer] Inserted: ts=2025-12-05 03:14:14.329570+00:00 symbol=SPY open=518.10 high=518.67 low=517.90 close=518.40 volume=56447
[streamer] Inserted: ts=2025-12-05 03:14:15.370602+00:00 symbol=SPY open=518.46 high=518.90 low=518.00 close=518.63 volume=43896
[streamer] Inserted: ts=2025-12-05 03:14:16.412126+00:00 symbol=SPY open=518.88 high=519.16 low=518.50 close=519.12 volume=95885
[streamer] Inserted: ts=2025-12-05 03:14:17.453371+00:00 symbol=SPY open=518.38 high=519.45 low=518.17 close=518.74 volume=99179
[streamer] Inserted: ts=2025-12-05 03:14:18.494466+00:00 symbol=SPY open=518.55 high=518.95 low=517.97 close=518.36 volume=48886
[streamer] Inserted: ts=2025-12-05 03:14:19.535841+00:00 symbol=SPY open=518.70 high=519.10 low=518.08 close=518.07 volume=71498
[streamer] Inserted: ts=2025-12-05 03:14:20.577058+00:00 symbol=SPY open=518.53 high=519.35 low=518.26 close=519.01 volume=32265
[streamer] Inserted: ts=2025-12-05 03:14:21.618188+00:00 symbol=SPY open=519.19 high=519.83 low=518.11 close=518.69 volume=66566
[streamer] Inserted: ts=2025-12-05 03:14:22.659379+00:00 symbol=SPY open=518.61 high=519.94 low=518.09 close=519.25 volume=62744
[streamer] Inserted: ts=2025-12-05 03:14:23.700408+00:00 symbol=SPY open=518.60 high=519.44 low=518.94 close=518.79 volume=73192
[streamer] Inserted: ts=2025-12-05 03:14:24.741559+00:00 symbol=SPY open=519.43 high=519.92 low=518.26 close=519.48 volume=60172
[streamer] Inserted: ts=2025-12-05 03:14:25.783229+00:00 symbol=SPY open=519.97 high=520.31 low=519.22 close=519.57 volume=62643
[streamer] Inserted: ts=2025-12-05 03:14:26.824524+00:00 symbol=SPY open=520.04 high=520.10 low=519.48 close=519.61 volume=17421
[streamer] Inserted: ts=2025-12-05 03:14:27.865831+00:00 symbol=SPY open=520.26 high=520.06 low=519.65 close=519.47 volume=94026
[streamer] Inserted: ts=2025-12-05 03:14:28.907337+00:00 symbol=SPY open=519.83 high=520.75 low=519.26 close=520.04 volume=76861
[streamer] Inserted: ts=2025-12-05 03:14:29.948470+00:00 symbol=SPY open=520.58 high=520.47 low=519.44 close=520.39 volume=54227
[streamer] Inserted: ts=2025-12-05 03:14:30.989531+00:00 symbol=SPY open=519.58 high=520.58 low=519.43 close=520.34 volume=94042
[streamer] Inserted: ts=2025-12-05 03:14:32.030613+00:00 symbol=SPY open=520.45 high=521.04 low=519.56 close=520.14 volume=97494
[streamer] Inserted: ts=2025-12-05 03:14:33.071842+00:00 symbol=SPY open=520.84 high=520.87 low=519.51 close=520.34 volume=76705
[streamer] Inserted: ts=2025-12-05 03:14:34.112933+00:00 symbol=SPY open=520.39 high=520.74 low=519.90 close=519.67 volume=84640
[streamer] Inserted: ts=2025-12-05 03:14:35.154034+00:00 symbol=SPY open=520.12 high=520.78 low=519.57 close=519.73 volume=73070
[streamer] Inserted: ts=2025-12-05 03:14:36.195181+00:00 symbol=SPY open=519.64 high=520.62 low=519.78 close=519.77 volume=76357
[streamer] Inserted: ts=2025-12-05 03:14:37.236527+00:00 symbol=SPY open=519.83 high=520.18 low=519.57 close=519.68 volume=81579
[streamer] Inserted: ts=2025-12-05 03:14:38.278280+00:00 symbol=SPY open=520.22 high=520.79 low=519.81 close=519.97 volume=78986
[streamer] Inserted: ts=2025-12-05 03:14:39.319595+00:00 symbol=SPY open=519.51 high=520.25 low=519.72 close=519.35 volume=38663
[streamer] Inserted: ts=2025-12-05 03:14:40.360949+00:00 symbol=SPY open=520.43 high=520.91 low=519.68 close=520.48 volume=40401
[streamer] Inserted: ts=2025-12-05 03:14:41.402284+00:00 symbol=SPY open=519.53 high=520.72 low=519.75 close=520.05 volume=73360
[streamer] Inserted: ts=2025-12-05 03:14:42.443480+00:00 symbol=SPY open=519.51 high=520.27 low=518.96 close=519.38 volume=21832
[streamer] Inserted: ts=2025-12-05 03:14:43.484717+00:00 symbol=SPY open=519.70 high=520.55 low=519.41 close=520.25 volume=75719
[streamer] Inserted: ts=2025-12-05 03:14:44.526035+00:00 symbol=SPY open=520.14 high=521.08 low=519.38 close=520.21 volume=80737
[streamer] Inserted: ts=2025-12-05 03:14:45.567433+00:00 symbol=SPY open=519.80 high=520.38 low=518.85 close=519.40 volume=59269
[streamer] Inserted: ts=2025-12-05 03:14:46.608694+00:00 symbol=SPY open=519.41 high=519.77 low=518.80 close=519.71 volume=40174
[streamer] Inserted: ts=2025-12-05 03:14:47.649838+00:00 symbol=SPY open=520.03 high=520.48 low=519.43 close=519.49 volume=41514
[streamer] Inserted: ts=2025-12-05 03:14:48.691066+00:00 symbol=SPY open=519.50 high=519.82 low=518.45 close=519.30 volume=28932
[streamer] Inserted: ts=2025-12-05 03:14:49.732402+00:00 symbol=SPY open=519.38 high=520.36 low=518.72 close=519.28 volume=13354
[streamer] Inserted: ts=2025-12-05 03:14:50.773497+00:00 symbol=SPY open=519.11 high=519.74 low=518.76 close=519.31 volume=10476
[streamer] Inserted: ts=2025-12-05 03:14:51.814680+00:00 symbol=SPY open=519.02 high=519.24 low=518.45 close=518.88 volume=40793
[streamer] Inserted: ts=2025-12-05 03:14:52.855730+00:00 symbol=SPY open=519.71 high=519.90 low=518.82 close=518.82 volume=38328
[streamer] Inserted: ts=2025-12-05 03:14:53.896877+00:00 symbol=SPY open=518.81 high=519.31 low=518.15 close=518.86 volume=30237
